jobId,userId,eventType,job_title
-9.16E+18,-5.23E+18,VIEW,JFS Engineer
-9.16E+18,6.55E+18,VIEW,JFS Engineer
-9.16E+18,6.55E+18,VIEW,JFS Engineer
-9.16E+18,4.31E+18,VIEW,JFS Engineer
-9.16E+18,4.86E+18,VIEW,JFS Engineer
-9.16E+18,-9.01E+18,VIEW,JFS Engineer
-9.16E+18,-9.01E+18,VIEW,JFS Engineer
-9.16E+18,4.31E+18,VIEW,JFS Engineer
-9.16E+18,4.86E+18,VIEW,JFS Engineer
-9.16E+18,-9.00E+18,VIEW,JFS Engineer
-9.16E+18,-9.00E+18,VIEW,JFS Engineer
-3.89E+18,-8.55E+18,VIEW,Trainning and Quality Manager
-3.89E+18,3.94E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-8.55E+18,VIEW,Trainning and Quality Manager
-3.89E+18,3.94E+18,VIEW,Trainning and Quality Manager
-3.89E+18,1.90E+18,VIEW,Trainning and Quality Manager
-3.89E+18,1.90E+18,VIEW,Trainning and Quality Manager
-3.89E+18,9.11E+18,VIEW,Trainning and Quality Manager
-3.89E+18,9.11E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-2.63E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-5.38E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-5.38E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-5.38E+18,VIEW,Trainning and Quality Manager
-3.89E+18,6.01E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-2.63E+18,VIEW,Trainning and Quality Manager
-3.89E+18,6.01E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-3.39E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-3.39E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-6.94E+18,VIEW,Trainning and Quality Manager
-3.89E+18,-6.94E+18,VIEW,Trainning and Quality Manager
-2.38E+18,-8.55E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-8.55E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-3.60E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,8.41E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,2.55E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,8.41E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-7.54E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,2.55E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-7.54E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-2.63E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-1.03E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-2.63E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-1.03E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,2.42E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,2.42E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,7.21E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-9.02E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-9.02E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-9.02E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,7.21E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,3.64E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,3.64E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-3.60E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-2.98E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-2.98E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,-3.60E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,6.93E+17,VIEW,Artificial intelligence Consultant 
-2.38E+18,6.93E+17,VIEW,Artificial intelligence Consultant 
-2.38E+18,-3.60E+18,VIEW,Artificial intelligence Consultant 
-2.38E+18,6.76E+18,VIEW,Artificial intelligence Consultant 
1.88E+18,-8.55E+18,VIEW,E-commerce Tracker
1.88E+18,-8.55E+18,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,5.68E+18,VIEW,E-commerce Tracker
1.88E+18,2.55E+18,VIEW,E-commerce Tracker
1.88E+18,2.55E+18,VIEW,E-commerce Tracker
1.88E+18,2.29E+18,VIEW,E-commerce Tracker
1.88E+18,5.68E+18,VIEW,E-commerce Tracker
1.88E+18,-2.30E+17,VIEW,E-commerce Tracker
1.88E+18,4.80E+18,VIEW,E-commerce Tracker
1.88E+18,-7.24E+18,VIEW,E-commerce Tracker
1.88E+18,-7.24E+18,VIEW,E-commerce Tracker
1.88E+18,4.80E+18,VIEW,E-commerce Tracker
1.88E+18,9.09E+17,VIEW,E-commerce Tracker
1.88E+18,2.87E+18,VIEW,E-commerce Tracker
1.88E+18,2.87E+18,VIEW,E-commerce Tracker
1.88E+18,1.38E+18,VIEW,E-commerce Tracker
1.88E+18,-2.30E+17,VIEW,E-commerce Tracker
1.88E+18,9.09E+17,VIEW,E-commerce Tracker
1.88E+18,2.29E+18,VIEW,E-commerce Tracker
1.88E+18,-7.24E+18,VIEW,E-commerce Tracker
1.88E+18,1.38E+18,VIEW,E-commerce Tracker
1.88E+18,-1.44E+18,VIEW,E-commerce Tracker
1.88E+18,-1.44E+18,VIEW,E-commerce Tracker
1.88E+18,2.55E+18,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,-7.09E+17,VIEW,E-commerce Tracker
1.88E+18,-7.71E+18,VIEW,E-commerce Tracker
1.88E+18,3.65E+18,VIEW,E-commerce Tracker
1.88E+18,3.65E+18,VIEW,E-commerce Tracker
1.88E+18,-2.90E+18,VIEW,E-commerce Tracker
1.88E+18,-2.90E+18,VIEW,E-commerce Tracker
1.88E+18,-7.71E+18,VIEW,E-commerce Tracker
1.88E+18,-2.90E+18,FAVOURITED,E-commerce Tracker
1.88E+18,2.55E+18,VIEW,E-commerce Tracker
1.88E+18,3.81E+18,VIEW,E-commerce Tracker
1.88E+18,3.81E+18,VIEW,E-commerce Tracker
1.88E+18,3.64E+18,VIEW,E-commerce Tracker
-4.70E+18,5.66E+18,VIEW,Mail Dispatcher
-4.70E+18,2.15E+18,VIEW,Mail Dispatcher
-4.70E+18,2.15E+18,VIEW,Mail Dispatcher
-4.70E+18,3.81E+18,VIEW,Mail Dispatcher
-4.70E+18,3.81E+18,VIEW,Mail Dispatcher
-4.70E+18,3.83E+18,APPLIED,Mail Dispatcher
-4.70E+18,3.83E+18,VIEW,Mail Dispatcher
-4.70E+18,-7.46E+18,VIEW,Mail Dispatcher
-4.70E+18,5.66E+18,VIEW,Mail Dispatcher
-4.70E+18,-7.46E+18,VIEW,Mail Dispatcher
-4.70E+18,5.66E+18,APPLIED,Mail Dispatcher
-4.70E+18,5.66E+18,VIEW,Mail Dispatcher
-4.70E+18,3.83E+18,VIEW,Mail Dispatcher
-4.70E+18,3.83E+18,VIEW,Mail Dispatcher
-4.70E+18,3.83E+18,VIEW,Mail Dispatcher
-4.70E+18,-6.85E+18,VIEW,Mail Dispatcher
-4.70E+18,-6.85E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.54E+18,VIEW,Mail Dispatcher
-4.70E+18,1.90E+18,VIEW,Mail Dispatcher
-4.70E+18,1.90E+18,VIEW,Mail Dispatcher
-4.70E+18,3.61E+18,VIEW,Mail Dispatcher
-4.70E+18,3.61E+18,VIEW,Mail Dispatcher
-4.70E+18,-6.94E+18,VIEW,Mail Dispatcher
-4.70E+18,-6.94E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.54E+18,VIEW,Mail Dispatcher
-4.70E+18,-4.98E+18,VIEW,Mail Dispatcher
-4.70E+18,1.90E+18,APPLIED,Mail Dispatcher
-4.70E+18,-4.98E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.11E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.11E+18,VIEW,Mail Dispatcher
-4.70E+18,3.94E+18,VIEW,Mail Dispatcher
-4.70E+18,3.94E+18,VIEW,Mail Dispatcher
-4.70E+18,1.90E+18,VIEW,Mail Dispatcher
-4.70E+18,1.90E+18,VIEW,Mail Dispatcher
-4.70E+18,1.87E+18,VIEW,Mail Dispatcher
-4.70E+18,1.87E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.72E+17,VIEW,Mail Dispatcher
-4.70E+18,-6.32E+18,VIEW,Mail Dispatcher
-4.70E+18,5.66E+18,VIEW,Mail Dispatcher
-4.70E+18,-1.37E+18,VIEW,Mail Dispatcher
-4.70E+18,-1.37E+18,VIEW,Mail Dispatcher
-4.70E+18,7.30E+18,VIEW,Mail Dispatcher
-4.70E+18,-3.72E+17,VIEW,Mail Dispatcher
-4.70E+18,5.66E+18,VIEW,Mail Dispatcher
-4.70E+18,7.30E+18,VIEW,Mail Dispatcher
-4.70E+18,-6.32E+18,VIEW,Mail Dispatcher
-4.70E+18,-5.71E+18,VIEW,Mail Dispatcher
-4.70E+18,-5.71E+18,VIEW,Mail Dispatcher
-4.70E+18,5.51E+18,VIEW,Mail Dispatcher
5.51E+18,-4.09E+18,VIEW,Angular Specialist
5.51E+18,7.29E+18,VIEW,Angular Specialist
5.51E+18,5.13E+18,VIEW,Angular Specialist
5.51E+18,-6.20E+18,VIEW,Angular Specialist
5.51E+18,-7.38E+18,VIEW,Angular Specialist
5.51E+18,7.29E+18,VIEW,Angular Specialist
5.51E+18,-4.92E+17,VIEW,Angular Specialist
5.51E+18,7.06E+18,VIEW,Angular Specialist
7.97E+18,3.64E+18,VIEW,Wholesale Distribution Skills
7.97E+18,3.64E+18,VIEW,Wholesale Distribution Skills
7.97E+18,3.61E+18,VIEW,Wholesale Distribution Skills
7.97E+18,3.61E+18,VIEW,Wholesale Distribution Skills
7.45E+18,6.57E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,6.57E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,7.44E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,7.44E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-6.35E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-6.35E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-2.63E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-2.63E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,5.78E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,5.78E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-6.63E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-9.02E+18,VIEW,Mobile UX Interractive Designer
7.45E+18,-9.02E+18,VIEW,Mobile UX Interractive Designer
2.13E+18,-5.80E+18,VIEW,Internet of Things App developer
2.13E+18,6.10E+18,VIEW,Internet of Things App developer
2.13E+18,-5.64E+18,VIEW,Internet of Things App developer
2.13E+18,6.53E+18,VIEW,Internet of Things App developer
2.13E+18,-5.80E+18,VIEW,Internet of Things App developer
2.13E+18,-5.80E+18,VIEW,Internet of Things App developer
2.13E+18,-4.25E+18,VIEW,Internet of Things App developer
2.13E+18,2.76E+18,VIEW,Internet of Things App developer
2.13E+18,9.07E+17,VIEW,Internet of Things App developer
2.13E+18,-5.87E+18,VIEW,Internet of Things App developer
2.13E+18,-7.57E+18,VIEW,Internet of Things App developer
2.13E+18,-7.57E+18,VIEW,Internet of Things App developer
2.13E+18,7.21E+18,VIEW,Internet of Things App developer
2.13E+18,7.21E+18,VIEW,Internet of Things App developer
2.13E+18,-1.35E+18,VIEW,Internet of Things App developer
2.13E+18,-1.35E+18,VIEW,Internet of Things App developer
2.13E+18,2.88E+18,VIEW,Internet of Things App developer
2.13E+18,2.88E+18,VIEW,Internet of Things App developer
2.13E+18,9.07E+17,VIEW,Internet of Things App developer
2.13E+18,9.07E+17,VIEW,Internet of Things App developer
2.13E+18,-7.06E+18,VIEW,Internet of Things App developer
2.13E+18,-7.06E+18,VIEW,Internet of Things App developer
2.13E+18,-6.95E+18,VIEW,Internet of Things App developer
2.13E+18,4.57E+18,FAVOURITED,Internet of Things App developer
2.13E+18,7.61E+18,VIEW,Internet of Things App developer
2.13E+18,2.71E+18,VIEW,Internet of Things App developer
2.13E+18,-7.24E+18,VIEW,Internet of Things App developer
2.13E+18,4.92E+18,VIEW,Internet of Things App developer
2.13E+18,-1.68E+18,VIEW,Internet of Things App developer
2.13E+18,-6.94E+18,VIEW,Internet of Things App developer
2.13E+18,-4.13E+18,VIEW,Internet of Things App developer
2.13E+18,-4.13E+18,VIEW,Internet of Things App developer
2.13E+18,-6.94E+18,VIEW,Internet of Things App developer
2.13E+18,4.57E+18,VIEW,Internet of Things App developer
2.13E+18,4.16E+18,VIEW,Internet of Things App developer
2.13E+18,2.97E+18,VIEW,Internet of Things App developer
2.13E+18,2.97E+18,VIEW,Internet of Things App developer
2.13E+18,-4.25E+18,VIEW,Internet of Things App developer
2.13E+18,-1.62E+18,VIEW,Internet of Things App developer
2.13E+18,-1.62E+18,VIEW,Internet of Things App developer
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,9.07E+17,VIEW,Researcher
-7.46E+18,9.07E+17,VIEW,Researcher
-7.46E+18,-2.73E+18,APPLIED,Researcher
-7.46E+18,-2.73E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-2.73E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,7.77E+18,VIEW,Researcher
-7.46E+18,7.77E+18,VIEW,Researcher
-7.46E+18,7.77E+18,APPLIED,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-8.55E+18,VIEW,Researcher
-7.46E+18,-8.55E+18,VIEW,Researcher
-7.46E+18,3.95E+18,VIEW,Researcher
-7.46E+18,3.95E+18,VIEW,Researcher
-7.46E+18,1.90E+18,APPLIED,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,2.42E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,APPLIED,Researcher
-7.46E+18,2.42E+18,VIEW,Researcher
-7.46E+18,8.70E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,8.70E+18,VIEW,Researcher
-7.46E+18,3.94E+18,VIEW,Researcher
-7.46E+18,3.94E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-3.50E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,APPLIED,Researcher
-7.46E+18,1.90E+18,APPLIED,Researcher
-7.46E+18,-3.50E+18,VIEW,Researcher
-7.46E+18,2.42E+18,VIEW,Researcher
-7.46E+18,2.42E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,8.77E+18,VIEW,Researcher
-7.46E+18,2.15E+18,VIEW,Researcher
-7.46E+18,5.21E+18,VIEW,Researcher
-7.46E+18,8.77E+18,VIEW,Researcher
-7.46E+18,-8.85E+18,VIEW,Researcher
-7.46E+18,5.21E+18,VIEW,Researcher
-7.46E+18,2.15E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,2.42E+18,VIEW,Researcher
-7.46E+18,-8.85E+18,VIEW,Researcher
-7.46E+18,8.77E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,5.60E+18,VIEW,Researcher
-7.46E+18,-9.10E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-9.10E+18,VIEW,Researcher
-7.46E+18,-2.73E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-9.10E+18,APPLIED,Researcher
-7.46E+18,-2.73E+18,VIEW,Researcher
-7.46E+18,5.60E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,APPLIED,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-5.38E+18,APPLIED,Researcher
-7.46E+18,-3.39E+18,VIEW,Researcher
-7.46E+18,-3.39E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-1.03E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,-2.63E+18,VIEW,Researcher
-7.46E+18,1.90E+18,VIEW,Researcher
-7.46E+18,6.93E+17,VIEW,Researcher
-7.46E+18,6.93E+17,VIEW,Researcher
2.29E+18,7.78E+18,VIEW,Docker e .Net
2.29E+18,6.64E+18,VIEW,Docker e .Net
2.29E+18,-2.51E+18,VIEW,Docker e .Net
2.29E+18,-5.87E+18,VIEW,Docker e .Net
2.29E+18,3.61E+18,VIEW,Docker e .Net
2.29E+18,-2.51E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,VIEW,Docker e .Net
2.29E+18,3.74E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,VIEW,Docker e .Net
2.29E+18,-5.87E+18,VIEW,Docker e .Net
2.29E+18,-5.87E+18,VIEW,Docker e .Net
2.29E+18,3.74E+18,VIEW,Docker e .Net
2.29E+18,-5.87E+18,FAVOURITED,Docker e .Net
2.29E+18,3.61E+18,VIEW,Docker e .Net
2.29E+18,6.64E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,FAVOURITED,Docker e .Net
2.29E+18,6.64E+18,VIEW,Docker e .Net
2.29E+18,3.64E+18,VIEW,Docker e .Net
2.29E+18,4.31E+18,VIEW,Docker e .Net
2.29E+18,6.00E+18,VIEW,Docker e .Net
2.29E+18,4.31E+18,VIEW,Docker e .Net
2.29E+18,-3.60E+18,VIEW,Docker e .Net
2.29E+18,3.64E+18,VIEW,Docker e .Net
2.29E+18,-3.60E+18,VIEW,Docker e .Net
2.29E+18,6.00E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,-6.35E+18,VIEW,Docker e .Net
2.29E+18,-6.35E+18,VIEW,Docker e .Net
2.29E+18,6.00E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,6.00E+18,VIEW,Docker e .Net
2.29E+18,6.94E+18,VIEW,Docker e .Net
2.29E+18,7.39E+18,VIEW,Docker e .Net
2.29E+18,3.61E+18,VIEW,Docker e .Net
2.29E+18,-2.63E+18,VIEW,Docker e .Net
2.29E+18,8.70E+18,VIEW,Docker e .Net
2.29E+18,3.61E+18,VIEW,Docker e .Net
2.29E+18,8.70E+18,VIEW,Docker e .Net
2.29E+18,-2.63E+18,VIEW,Docker e .Net
2.29E+18,7.39E+18,VIEW,Docker e .Net
2.29E+18,-4.30E+18,FAVOURITED,Docker e .Net
2.29E+18,-4.30E+18,VIEW,Docker e .Net
2.29E+18,-2.62E+18,VIEW,Docker e .Net
2.29E+18,-2.62E+18,VIEW,Docker e .Net
2.29E+18,-4.30E+18,VIEW,Docker e .Net
2.29E+18,-8.39E+18,VIEW,Docker e .Net
2.29E+18,-4.30E+18,VIEW,Docker e .Net
2.29E+18,-8.39E+18,VIEW,Docker e .Net
2.29E+18,-4.30E+18,VIEW,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,4.08E+18,FAVOURITED,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,7.55E+18,APPLIED,Docker e .Net
2.29E+18,7.55E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,VIEW,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,FAVOURITED,Docker e .Net
2.29E+18,8.16E+18,FAVOURITED,Docker e .Net
2.29E+18,8.16E+18,VIEW,Docker e .Net
2.29E+18,7.55E+18,VIEW,Docker e .Net
2.29E+18,7.55E+18,VIEW,Docker e .Net
2.29E+18,8.16E+18,VIEW,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,-8.39E+18,VIEW,Docker e .Net
2.29E+18,-8.86E+18,VIEW,Docker e .Net
2.29E+18,-8.86E+18,VIEW,Docker e .Net
2.29E+18,-7.45E+16,VIEW,Docker e .Net
2.29E+18,-7.45E+16,VIEW,Docker e .Net
2.29E+18,-9.02E+18,VIEW,Docker e .Net
2.29E+18,3.94E+18,VIEW,Docker e .Net
2.29E+18,-9.02E+18,VIEW,Docker e .Net
2.29E+18,4.25E+18,VIEW,Docker e .Net
2.29E+18,-8.02E+18,VIEW,Docker e .Net
2.29E+18,3.38E+18,VIEW,Docker e .Net
2.29E+18,3.94E+18,VIEW,Docker e .Net
2.29E+18,-8.02E+18,VIEW,Docker e .Net
2.29E+18,-8.02E+18,VIEW,Docker e .Net
2.29E+18,3.38E+18,VIEW,Docker e .Net
2.29E+18,4.25E+18,VIEW,Docker e .Net
2.29E+18,-5.88E+17,VIEW,Docker e .Net
2.29E+18,-5.88E+17,VIEW,Docker e .Net
2.29E+18,-5.88E+17,FAVOURITED,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,-5.05E+18,VIEW,Docker e .Net
2.29E+18,-5.05E+18,VIEW,Docker e .Net
2.29E+18,6.94E+18,APPLIED,Docker e .Net
2.29E+18,6.94E+18,VIEW,Docker e .Net
2.29E+18,6.94E+18,VIEW,Docker e .Net
2.29E+18,4.08E+18,VIEW,Docker e .Net
2.29E+18,-8.39E+18,VIEW,Docker e .Net
2.29E+18,6.94E+18,VIEW,Docker e .Net
2.29E+18,6.02E+18,VIEW,Docker e .Net
2.29E+18,6.02E+18,VIEW,Docker e .Net
2.29E+18,3.85E+18,VIEW,Docker e .Net
2.29E+18,3.85E+18,VIEW,Docker e .Net
2.29E+18,-8.94E+16,VIEW,Docker e .Net
2.29E+18,-8.94E+16,VIEW,Docker e .Net
2.29E+18,-9.01E+18,VIEW,Docker e .Net
2.29E+18,-3.54E+18,FAVOURITED,Docker e .Net
2.29E+18,7.55E+18,VIEW,Docker e .Net
2.29E+18,7.55E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,VIEW,Docker e .Net
2.29E+18,-2.53E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,APPLIED,Docker e .Net
2.29E+18,-2.53E+18,VIEW,Docker e .Net
2.29E+18,3.62E+18,VIEW,Docker e .Net
2.29E+18,-3.23E+18,VIEW,Docker e .Net
2.29E+18,5.33E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,VIEW,Docker e .Net
2.29E+18,-3.23E+18,VIEW,Docker e .Net
2.29E+18,3.62E+18,VIEW,Docker e .Net
2.29E+18,6.37E+18,FAVOURITED,Docker e .Net
2.29E+18,5.33E+18,VIEW,Docker e .Net
2.29E+18,3.62E+18,FAVOURITED,Docker e .Net
2.29E+18,-6.79E+18,VIEW,Docker e .Net
2.29E+18,-6.79E+18,VIEW,Docker e .Net
2.29E+18,-5.16E+18,VIEW,Docker e .Net
2.29E+18,-5.16E+18,VIEW,Docker e .Net
2.29E+18,6.94E+18,VIEW,Docker e .Net
2.29E+18,7.78E+18,VIEW,Docker e .Net
2.29E+18,2.13E+18,VIEW,Docker e .Net
5.12E+17,-1.29E+18,VIEW,iOS Pro Designer
5.12E+17,-1.29E+18,VIEW,iOS Pro Designer
5.12E+17,-1.29E+18,FAVOURITED,iOS Pro Designer
5.12E+17,4.31E+18,VIEW,iOS Pro Designer
5.12E+17,4.31E+18,VIEW,iOS Pro Designer
5.12E+17,1.12E+18,VIEW,iOS Pro Designer
5.12E+17,9.09E+17,VIEW,iOS Pro Designer
5.12E+17,7.02E+18,VIEW,iOS Pro Designer
5.12E+17,3.68E+18,VIEW,iOS Pro Designer
5.12E+17,-3.23E+18,VIEW,iOS Pro Designer
5.12E+17,2.29E+18,VIEW,iOS Pro Designer
5.12E+17,-2.51E+18,VIEW,iOS Pro Designer
5.12E+17,-1.03E+18,VIEW,iOS Pro Designer
5.12E+17,-1.03E+18,APPLIED,iOS Pro Designer
5.12E+17,-5.37E+18,VIEW,iOS Pro Designer
5.12E+17,7.02E+18,VIEW,iOS Pro Designer
5.12E+17,3.30E+18,FAVOURITED,iOS Pro Designer
5.12E+17,-9.02E+18,VIEW,iOS Pro Designer
5.12E+17,3.30E+18,VIEW,iOS Pro Designer
5.12E+17,-9.02E+18,VIEW,iOS Pro Designer
5.12E+17,3.38E+18,VIEW,iOS Pro Designer
5.12E+17,3.38E+18,VIEW,iOS Pro Designer
5.12E+17,3.38E+18,VIEW,iOS Pro Designer
5.12E+17,3.89E+18,VIEW,iOS Pro Designer
5.12E+17,3.89E+18,VIEW,iOS Pro Designer
5.12E+17,7.95E+18,VIEW,iOS Pro Designer
5.12E+17,7.95E+18,VIEW,iOS Pro Designer
5.12E+17,-1.03E+18,VIEW,iOS Pro Designer
5.12E+17,-4.16E+18,VIEW,iOS Pro Designer
5.12E+17,2.28E+16,VIEW,iOS Pro Designer
5.12E+17,-2.63E+18,VIEW,iOS Pro Designer
5.12E+17,-2.63E+18,VIEW,iOS Pro Designer
5.12E+17,-7.09E+17,VIEW,iOS Pro Designer
5.12E+17,-7.09E+17,VIEW,iOS Pro Designer
5.12E+17,-7.09E+17,FAVOURITED,iOS Pro Designer
5.12E+17,-1.44E+18,VIEW,iOS Pro Designer
5.12E+17,1.62E+18,FAVOURITED,iOS Pro Designer
5.12E+17,1.62E+18,VIEW,iOS Pro Designer
5.12E+17,3.38E+18,VIEW,iOS Pro Designer
5.12E+17,3.38E+18,VIEW,iOS Pro Designer
